x-axis,1,2,3
second,Volt,Volt,Volt
-14.30000E-03,-11.46984E-03,+86.43216276E+00,+26.83417106E+00
-14.25000E-03,-13.47990E-03,+85.92965019E+00,+26.83417106E+00
-14.20000E-03,-10.96733E-03,+84.42211246E+00,+26.43216101E+00
-14.15000E-03,-10.96733E-03,+85.92965019E+00,+26.43216101E+00
-14.10000E-03,-11.97236E-03,+84.92462504E+00,+26.93467358E+00
-14.05000E-03,-11.46984E-03,+86.43216276E+00,+26.53266352E+00
-14.00000E-03,-11.97236E-03,+84.92462504E+00,+27.23618112E+00
-13.95000E-03,-11.46984E-03,+84.92462504E+00,+26.43216101E+00
-13.90000E-03,-14.48492E-03,+86.43216276E+00,+26.63316604E+00
-13.85000E-03,-11.97236E-03,+85.92965019E+00,+26.73366855E+00
-13.80000E-03,-11.97236E-03,+85.92965019E+00,+26.93467358E+00
-13.75000E-03,-11.97236E-03,+84.42211246E+00,+27.23618112E+00
-13.70000E-03,-10.46482E-03,+84.42211246E+00,+27.23618112E+00
-13.65000E-03,-11.97236E-03,+85.92965019E+00,+27.43718614E+00
-13.60000E-03,-11.46984E-03,+84.92462504E+00,+27.03517609E+00
-13.55000E-03,-11.97236E-03,+86.43216276E+00,+27.23618112E+00
-13.50000E-03,-11.97236E-03,+84.92462504E+00,+27.13567860E+00
-13.45000E-03,-10.46482E-03,+86.43216276E+00,+27.53768866E+00
-13.40000E-03,-11.46984E-03,+84.92462504E+00,+27.53768866E+00
-13.35000E-03,-10.46482E-03,+86.43216276E+00,+27.03517609E+00
-13.30000E-03,-12.97738E-03,+84.92462504E+00,+27.63819117E+00
-13.25000E-03,-12.97738E-03,+84.92462504E+00,+26.93467358E+00
-13.20000E-03,-12.97738E-03,+86.43216276E+00,+27.43718614E+00
-13.15000E-03,-9.45979E-03,+87.93970049E+00,+27.43718614E+00
-13.10000E-03,-12.97738E-03,+84.92462504E+00,+27.03517609E+00
-13.05000E-03,-11.97236E-03,+86.43216276E+00,+27.43718614E+00
-13.00000E-03,-9.45979E-03,+83.91959989E+00,+27.33668363E+00
-12.95000E-03,-13.47990E-03,+84.92462504E+00,+27.33668363E+00
-12.90000E-03,-13.47990E-03,+85.92965019E+00,+27.63819117E+00
-12.85000E-03,-12.47487E-03,+86.43216276E+00,+27.33668363E+00
-12.80000E-03,-14.98743E-03,+84.42211246E+00,+27.63819117E+00
-12.75000E-03,-11.97236E-03,+84.92462504E+00,+28.04020122E+00
-12.70000E-03,-13.47990E-03,+86.43216276E+00,+27.83919620E+00
-12.65000E-03,-13.98241E-03,+84.92462504E+00,+27.73869368E+00
-12.60000E-03,-12.47487E-03,+87.93970049E+00,+28.14070374E+00
-12.55000E-03,-13.98241E-03,+85.42713761E+00,+27.73869368E+00
-12.50000E-03,-11.97236E-03,+85.92965019E+00,+28.14070374E+00
-12.45000E-03,-12.47487E-03,+86.43216276E+00,+28.24120625E+00
-12.40000E-03,-9.96231E-03,+84.42211246E+00,+28.14070374E+00
-12.35000E-03,-8.95728E-03,+86.43216276E+00,+28.14070374E+00
-12.30000E-03,-12.97738E-03,+84.92462504E+00,+28.24120625E+00
-12.25000E-03,-11.46984E-03,+84.42211246E+00,+28.14070374E+00
-12.20000E-03,-11.97236E-03,+84.42211246E+00,+28.34170876E+00
-12.15000E-03,-11.97236E-03,+84.92462504E+00,+27.93969871E+00
-12.10000E-03,-10.96733E-03,+86.43216276E+00,+28.24120625E+00
-12.05000E-03,-13.98241E-03,+86.43216276E+00,+28.24120625E+00
-12.00000E-03,-12.47487E-03,+86.43216276E+00,+28.24120625E+00
-11.95000E-03,-12.47487E-03,+86.43216276E+00,+28.54271379E+00
-11.90000E-03,-13.47990E-03,+84.92462504E+00,+28.94472384E+00
-11.85000E-03,-10.96733E-03,+86.43216276E+00,+28.44221128E+00
-11.80000E-03,-12.47487E-03,+84.92462504E+00,+28.54271379E+00
-11.75000E-03,-13.98241E-03,+85.92965019E+00,+28.24120625E+00
-11.70000E-03,-12.47487E-03,+86.43216276E+00,+28.64321630E+00
-11.65000E-03,-12.47487E-03,+86.43216276E+00,+28.14070374E+00
-11.60000E-03,-12.47487E-03,+84.92462504E+00,+28.24120625E+00
-11.55000E-03,-9.96231E-03,+86.43216276E+00,+28.24120625E+00
-11.50000E-03,-12.97738E-03,+85.92965019E+00,+28.34170876E+00
-11.45000E-03,-11.97236E-03,+86.43216276E+00,+28.54271379E+00
-11.40000E-03,-10.46482E-03,+86.43216276E+00,+28.24120625E+00
-11.35000E-03,-11.46984E-03,+85.42713761E+00,+28.44221128E+00
-11.30000E-03,-11.97236E-03,+86.43216276E+00,+28.34170876E+00
-11.25000E-03,-11.97236E-03,+86.43216276E+00,+28.14070374E+00
-11.20000E-03,-11.97236E-03,+86.43216276E+00,+28.04020122E+00
-11.15000E-03,-14.48492E-03,+84.92462504E+00,+28.54271379E+00
-11.10000E-03,-11.46984E-03,+84.42211246E+00,+27.83919620E+00
-11.05000E-03,-12.47487E-03,+85.92965019E+00,+28.04020122E+00
-11.00000E-03,-10.96733E-03,+86.43216276E+00,+27.73869368E+00
-10.95000E-03,-12.97738E-03,+86.43216276E+00,+28.14070374E+00
-10.90000E-03,-13.47990E-03,+84.92462504E+00,+27.73869368E+00
-10.85000E-03,-10.46482E-03,+86.43216276E+00,+27.93969871E+00
-10.80000E-03,-11.97236E-03,+84.92462504E+00,+28.14070374E+00
-10.75000E-03,-13.47990E-03,+84.42211246E+00,+27.63819117E+00
-10.70000E-03,-10.46482E-03,+84.42211246E+00,+28.14070374E+00
-10.65000E-03,-17.50000E-03,+86.43216276E+00,+27.73869368E+00
-10.60000E-03,-11.46984E-03,+86.43216276E+00,+27.73869368E+00
-10.55000E-03,-10.46482E-03,+84.92462504E+00,+27.33668363E+00
-10.50000E-03,-9.45979E-03,+85.92965019E+00,+28.14070374E+00
-10.45000E-03,-12.97738E-03,+84.92462504E+00,+27.73869368E+00
-10.40000E-03,-12.47487E-03,+85.92965019E+00,+26.93467358E+00
-10.35000E-03,-9.96231E-03,+86.43216276E+00,+27.73869368E+00
-10.30000E-03,-10.46482E-03,+86.43216276E+00,+27.33668363E+00
-10.25000E-03,-13.98241E-03,+86.43216276E+00,+27.43718614E+00
-10.20000E-03,-11.46984E-03,+84.92462504E+00,+27.73869368E+00
-10.15000E-03,-9.96231E-03,+84.92462504E+00,+26.93467358E+00
-10.10000E-03,-12.97738E-03,+86.93467533E+00,+27.03517609E+00
-10.05000E-03,-12.47487E-03,+84.42211246E+00,+27.33668363E+00
-10.00000E-03,-12.47487E-03,+86.43216276E+00,+27.33668363E+00
-9.95000E-03,-13.47990E-03,+85.92965019E+00,+27.23618112E+00
-9.90000E-03,-11.97236E-03,+86.43216276E+00,+26.93467358E+00
-9.85000E-03,-10.46482E-03,+85.92965019E+00,+27.03517609E+00
-9.80000E-03,-11.97236E-03,+86.43216276E+00,+27.23618112E+00
-9.75000E-03,-9.96231E-03,+87.93970049E+00,+26.63316604E+00
-9.70000E-03,-10.46482E-03,+86.43216276E+00,+27.03517609E+00
-9.65000E-03,-14.48492E-03,+85.92965019E+00,+27.23618112E+00
-9.60000E-03,-16.99748E-03,+87.43718791E+00,+26.63316604E+00
-9.55000E-03,-10.46482E-03,+86.43216276E+00,+26.93467358E+00
-9.50000E-03,-11.97236E-03,+86.43216276E+00,+26.33165850E+00
-9.45000E-03,-12.47487E-03,+86.43216276E+00,+26.63316604E+00
-9.40000E-03,-13.47990E-03,+84.42211246E+00,+26.93467358E+00
-9.35000E-03,-11.97236E-03,+85.92965019E+00,+26.63316604E+00
-9.30000E-03,-12.47487E-03,+86.43216276E+00,+26.53266352E+00
-9.25000E-03,-12.47487E-03,+84.42211246E+00,+26.93467358E+00
-9.20000E-03,-9.96231E-03,+84.92462504E+00,+26.43216101E+00
-9.15000E-03,-10.46482E-03,+85.92965019E+00,+26.23115598E+00
-9.10000E-03,-11.46984E-03,+85.92965019E+00,+26.33165850E+00
-9.05000E-03,-11.97236E-03,+86.43216276E+00,+26.53266352E+00
-9.00000E-03,-12.97738E-03,+84.42211246E+00,+26.43216101E+00
-8.95000E-03,-11.46984E-03,+84.92462504E+00,+26.83417106E+00
-8.90000E-03,-12.97738E-03,+85.92965019E+00,+26.13065347E+00
-8.85000E-03,-11.46984E-03,+85.92965019E+00,+26.13065347E+00
-8.80000E-03,-11.46984E-03,+87.93970049E+00,+26.23115598E+00
-8.75000E-03,-12.97738E-03,+84.92462504E+00,+26.13065347E+00
-8.70000E-03,-10.46482E-03,+85.92965019E+00,+26.33165850E+00
-8.65000E-03,-10.46482E-03,+85.92965019E+00,+25.92964844E+00
-8.60000E-03,-10.96733E-03,+84.92462504E+00,+26.33165850E+00
-8.55000E-03,-12.97738E-03,+86.43216276E+00,+25.92964844E+00
-8.50000E-03,-9.45979E-03,+87.43718791E+00,+25.72864342E+00
-8.45000E-03,-12.47487E-03,+85.92965019E+00,+26.03015096E+00
-8.40000E-03,-12.47487E-03,+86.43216276E+00,+25.72864342E+00
-8.35000E-03,-11.46984E-03,+84.92462504E+00,+26.03015096E+00
-8.30000E-03,-10.96733E-03,+84.92462504E+00,+25.72864342E+00
-8.25000E-03,-11.46984E-03,+85.92965019E+00,+26.03015096E+00
-8.20000E-03,-13.47990E-03,+85.92965019E+00,+25.82914593E+00
-8.15000E-03,-10.96733E-03,+86.43216276E+00,+25.42713588E+00
-8.10000E-03,-12.47487E-03,+84.92462504E+00,+25.42713588E+00
-8.05000E-03,-11.46984E-03,+86.43216276E+00,+25.32663336E+00
-8.00000E-03,-9.96231E-03,+85.92965019E+00,+25.52763839E+00
-7.95000E-03,-11.46984E-03,+84.42211246E+00,+25.42713588E+00
-7.90000E-03,-13.47990E-03,+85.42713761E+00,+25.72864342E+00
-7.85000E-03,-11.46984E-03,+84.42211246E+00,+25.82914593E+00
-7.80000E-03,-10.96733E-03,+86.43216276E+00,+25.72864342E+00
-7.75000E-03,-13.47990E-03,+84.92462504E+00,+25.02512582E+00
-7.70000E-03,-11.46984E-03,+85.92965019E+00,+25.62814090E+00
-7.65000E-03,-11.97236E-03,+86.43216276E+00,+25.32663336E+00
-7.60000E-03,-13.47990E-03,+84.42211246E+00,+25.72864342E+00
-7.55000E-03,-13.98241E-03,+85.92965019E+00,+25.32663336E+00
-7.50000E-03,-11.97236E-03,+86.43216276E+00,+25.02512582E+00
-7.45000E-03,-11.97236E-03,+85.92965019E+00,+25.12562834E+00
-7.40000E-03,-11.46984E-03,+86.43216276E+00,+25.62814090E+00
-7.35000E-03,-10.46482E-03,+86.43216276E+00,+24.92462331E+00
-7.30000E-03,-9.96231E-03,+86.43216276E+00,+25.32663336E+00
-7.25000E-03,-11.97236E-03,+86.43216276E+00,+24.92462331E+00
-7.20000E-03,-7.44974E-03,+85.92965019E+00,+24.92462331E+00
-7.15000E-03,-11.97236E-03,+86.43216276E+00,+25.02512582E+00
-7.10000E-03,-13.98241E-03,+86.43216276E+00,+24.52261326E+00
-7.05000E-03,-10.96733E-03,+86.43216276E+00,+25.22613085E+00
-7.00000E-03,-13.47990E-03,+86.43216276E+00,+24.82412080E+00
-6.95000E-03,-10.46482E-03,+85.92965019E+00,+24.62311577E+00
-6.90000E-03,-10.46482E-03,+85.92965019E+00,+24.92462331E+00
-6.85000E-03,-11.97236E-03,+86.93467533E+00,+24.92462331E+00
-6.80000E-03,-10.46482E-03,+85.92965019E+00,+24.62311577E+00
-6.75000E-03,-12.97738E-03,+84.42211246E+00,+24.92462331E+00
-6.70000E-03,-12.47487E-03,+84.92462504E+00,+24.22110572E+00
-6.65000E-03,-10.46482E-03,+84.92462504E+00,+24.22110572E+00
-6.60000E-03,-10.96733E-03,+85.92965019E+00,+24.82412080E+00
-6.55000E-03,-10.46482E-03,+84.42211246E+00,+24.12060320E+00
-6.50000E-03,-11.46984E-03,+84.92462504E+00,+24.12060320E+00
-6.45000E-03,-11.97236E-03,+86.43216276E+00,+24.12060320E+00
-6.40000E-03,-12.47487E-03,+84.42211246E+00,+24.12060320E+00
-6.35000E-03,-11.97236E-03,+85.92965019E+00,+24.22110572E+00
-6.30000E-03,-11.97236E-03,+86.43216276E+00,+24.22110572E+00
-6.25000E-03,-12.47487E-03,+86.43216276E+00,+24.22110572E+00
-6.20000E-03,-11.97236E-03,+86.43216276E+00,+24.52261326E+00
-6.15000E-03,-11.46984E-03,+84.42211246E+00,+24.52261326E+00
-6.10000E-03,-9.96231E-03,+85.92965019E+00,+24.52261326E+00
-6.05000E-03,-11.97236E-03,+86.43216276E+00,+24.52261326E+00
-6.00000E-03,-11.46984E-03,+86.43216276E+00,+24.12060320E+00
-5.95000E-03,-12.97738E-03,+85.92965019E+00,+24.12060320E+00
-5.90000E-03,-10.46482E-03,+84.92462504E+00,+24.02010069E+00
-5.85000E-03,-12.47487E-03,+85.92965019E+00,+24.02010069E+00
-5.80000E-03,-13.98241E-03,+86.43216276E+00,+24.12060320E+00
-5.75000E-03,-11.46984E-03,+85.92965019E+00,+24.12060320E+00
-5.70000E-03,-12.47487E-03,+87.43718791E+00,+23.71859315E+00
-5.65000E-03,-11.46984E-03,+86.43216276E+00,+23.71859315E+00
-5.60000E-03,-9.96231E-03,+84.92462504E+00,+23.51758812E+00
-5.55000E-03,-11.97236E-03,+84.92462504E+00,+24.02010069E+00
-5.50000E-03,-13.47990E-03,+85.92965019E+00,+23.41708561E+00
-5.45000E-03,-10.96733E-03,+85.92965019E+00,+23.81909566E+00
-5.40000E-03,-13.47990E-03,+86.43216276E+00,+23.91959818E+00
-5.35000E-03,-9.45979E-03,+84.92462504E+00,+23.31658310E+00
-5.30000E-03,-11.46984E-03,+86.43216276E+00,+23.61809064E+00
-5.25000E-03,-10.96733E-03,+84.92462504E+00,+23.31658310E+00
-5.20000E-03,-10.46482E-03,+85.92965019E+00,+23.41708561E+00
-5.15000E-03,-9.96231E-03,+85.42713761E+00,+23.11557807E+00
-5.10000E-03,-12.97738E-03,+85.92965019E+00,+23.31658310E+00
-5.05000E-03,-11.46984E-03,+86.43216276E+00,+23.31658310E+00
-5.00000E-03,-12.47487E-03,+86.43216276E+00,+23.21608058E+00
-4.95000E-03,-13.47990E-03,+86.43216276E+00,+23.11557807E+00
-4.90000E-03,-10.46482E-03,+86.43216276E+00,+23.21608058E+00
-4.85000E-03,-9.96231E-03,+85.92965019E+00,+22.91457304E+00
-4.80000E-03,-12.97738E-03,+85.92965019E+00,+23.11557807E+00
-4.75000E-03,-11.46984E-03,+87.93970049E+00,+22.91457304E+00
-4.70000E-03,-8.95728E-03,+86.43216276E+00,+23.21608058E+00
-4.65000E-03,-11.46984E-03,+84.92462504E+00,+22.91457304E+00
-4.60000E-03,-12.47487E-03,+86.43216276E+00,+22.91457304E+00
-4.55000E-03,-12.47487E-03,+85.42713761E+00,+22.91457304E+00
-4.50000E-03,-10.46482E-03,+84.92462504E+00,+23.11557807E+00
-4.45000E-03,-9.96231E-03,+86.43216276E+00,+22.91457304E+00
-4.40000E-03,-15.99246E-03,+84.42211246E+00,+22.61306550E+00
-4.35000E-03,-10.96733E-03,+87.43718791E+00,+22.91457304E+00
-4.30000E-03,-11.46984E-03,+86.43216276E+00,+22.51256299E+00
-4.25000E-03,-10.46482E-03,+85.92965019E+00,+22.61306550E+00
-4.20000E-03,-12.47487E-03,+85.92965019E+00,+22.41206048E+00
-4.15000E-03,-11.97236E-03,+86.43216276E+00,+22.21105545E+00
-4.10000E-03,-8.45477E-03,+87.93970049E+00,+22.51256299E+00
-4.05000E-03,-10.46482E-03,+86.43216276E+00,+22.11055294E+00
-4.00000E-03,-11.97236E-03,+86.43216276E+00,+22.51256299E+00
-3.95000E-03,-12.47487E-03,+84.92462504E+00,+22.41206048E+00
-3.90000E-03,-13.98241E-03,+84.92462504E+00,+22.11055294E+00
-3.85000E-03,-11.46984E-03,+86.43216276E+00,+22.11055294E+00
-3.80000E-03,-12.97738E-03,+87.93970049E+00,+22.21105545E+00
-3.75000E-03,-11.97236E-03,+86.43216276E+00,+22.21105545E+00
-3.70000E-03,-8.95728E-03,+85.92965019E+00,+22.11055294E+00
-3.65000E-03,-12.97738E-03,+86.43216276E+00,+22.11055294E+00
-3.60000E-03,-8.95728E-03,+86.43216276E+00,+22.21105545E+00
-3.55000E-03,-11.46984E-03,+85.92965019E+00,+22.11055294E+00
-3.50000E-03,-10.46482E-03,+87.93970049E+00,+22.11055294E+00
-3.45000E-03,-6.94723E-03,+86.93467533E+00,+21.80904540E+00
-3.40000E-03,-8.45477E-03,+84.92462504E+00,+22.41206048E+00
-3.35000E-03,-7.95226E-03,+86.43216276E+00,+22.01005042E+00
-3.30000E-03,-15.48995E-03,+86.43216276E+00,+22.11055294E+00
-3.25000E-03,-13.47990E-03,+84.92462504E+00,+21.70854288E+00
-3.20000E-03,-9.96231E-03,+87.93970049E+00,+21.70854288E+00
-3.15000E-03,-12.47487E-03,+85.92965019E+00,+21.70854288E+00
-3.10000E-03,-8.95728E-03,+85.92965019E+00,+21.30653283E+00
-3.05000E-03,-10.96733E-03,+84.92462504E+00,+21.70854288E+00
-3.00000E-03,-12.47487E-03,+84.92462504E+00,+21.70854288E+00
-2.95000E-03,-11.97236E-03,+84.92462504E+00,+21.70854288E+00
-2.90000E-03,-11.97236E-03,+86.43216276E+00,+21.30653283E+00
-2.85000E-03,-11.46984E-03,+84.42211246E+00,+21.70854288E+00
-2.80000E-03,-10.96733E-03,+86.43216276E+00,+21.20603032E+00
-2.75000E-03,-11.46984E-03,+86.43216276E+00,+21.20603032E+00
-2.70000E-03,-12.47487E-03,+84.42211246E+00,+21.60804037E+00
-2.65000E-03,-7.44974E-03,+87.43718791E+00,+21.40703534E+00
-2.60000E-03,-9.96231E-03,+84.92462504E+00,+21.20603032E+00
-2.55000E-03,-9.96231E-03,+84.42211246E+00,+21.30653283E+00
-2.50000E-03,-11.46984E-03,+86.43216276E+00,+20.90452278E+00
-2.45000E-03,-10.46482E-03,+86.43216276E+00,+21.30653283E+00
-2.40000E-03,-11.46984E-03,+86.43216276E+00,+21.50753786E+00
-2.35000E-03,-11.46984E-03,+84.42211246E+00,+21.70854288E+00
-2.30000E-03,-8.45477E-03,+84.92462504E+00,+20.90452278E+00
-2.25000E-03,-9.96231E-03,+85.92965019E+00,+20.70351775E+00
-2.20000E-03,-8.95728E-03,+84.92462504E+00,+21.40703534E+00
-2.15000E-03,-6.44472E-03,+84.92462504E+00,+21.10552780E+00
-2.10000E-03,-10.96733E-03,+86.43216276E+00,+20.90452278E+00
-2.05000E-03,-9.96231E-03,+84.42211246E+00,+20.90452278E+00
-2.00000E-03,-7.44974E-03,+84.92462504E+00,+21.20603032E+00
-1.95000E-03,-9.96231E-03,+84.92462504E+00,+20.60301524E+00
-1.90000E-03,-9.45979E-03,+86.43216276E+00,+20.70351775E+00
-1.85000E-03,-9.96231E-03,+86.43216276E+00,+21.10552780E+00
-1.80000E-03,-12.97738E-03,+84.92462504E+00,+20.80402026E+00
-1.75000E-03,-9.45979E-03,+86.43216276E+00,+20.60301524E+00
-1.70000E-03,-9.96231E-03,+86.43216276E+00,+20.50251272E+00
-1.65000E-03,-10.46482E-03,+85.92965019E+00,+20.50251272E+00
-1.60000E-03,-9.45979E-03,+86.43216276E+00,+20.80402026E+00
-1.55000E-03,-9.96231E-03,+84.42211246E+00,+20.50251272E+00
-1.50000E-03,-9.45979E-03,+85.92965019E+00,+20.50251272E+00
-1.45000E-03,-8.95728E-03,+87.43718791E+00,+20.50251272E+00
-1.40000E-03,-8.45477E-03,+84.92462504E+00,+20.40201021E+00
-1.35000E-03,-8.45477E-03,+84.92462504E+00,+20.20100518E+00
-1.30000E-03,-9.96231E-03,+86.43216276E+00,+20.10050267E+00
-1.25000E-03,-9.45979E-03,+86.43216276E+00,+19.89949764E+00
-1.20000E-03,-7.95226E-03,+86.43216276E+00,+20.30150770E+00
-1.15000E-03,-10.46482E-03,+86.43216276E+00,+20.10050267E+00
-1.10000E-03,-8.95728E-03,+85.92965019E+00,+19.79899513E+00
-1.05000E-03,-9.45979E-03,+85.92965019E+00,+20.20100518E+00
-1.00000E-03,-11.46984E-03,+85.42713761E+00,+20.00000016E+00
-950.00E-06,-8.45477E-03,+86.43216276E+00,+20.10050267E+00
-900.00E-06,-10.46482E-03,+86.43216276E+00,+19.69849262E+00
-850.00E-06,-6.44472E-03,+85.92965019E+00,+20.10050267E+00
-800.00E-06,-5.94221E-03,+86.93467533E+00,+20.10050267E+00
-750.00E-06,-7.44974E-03,+84.92462504E+00,+19.69849262E+00
-700.00E-06,-7.44974E-03,+86.43216276E+00,+19.69849262E+00
-650.00E-06,-6.94723E-03,+86.43216276E+00,+19.69849262E+00
-600.00E-06,-4.43467E-03,+86.43216276E+00,+19.69849262E+00
-550.00E-06,-3.42964E-03,+86.43216276E+00,+20.00000016E+00
-500.00E-06,-2.42462E-03,+84.42211246E+00,+19.29648256E+00
-450.00E-06,-3.42964E-03,+84.42211246E+00,+19.29648256E+00
-400.00E-06,-917.08E-06,+86.93467533E+00,+19.39698508E+00
-350.00E-06,-3.42964E-03,+84.92462504E+00,+19.59799010E+00
-300.00E-06,-2.92713E-03,+85.92965019E+00,+18.99497502E+00
-250.00E-06,-3.42964E-03,+86.93467533E+00,+19.39698508E+00
-200.00E-06,-1.92211E-03,+85.92965019E+00,+19.19598005E+00
-150.00E-06,+1.59548E-03,+86.43216276E+00,+19.29648256E+00
-100.00E-06,+2.60051E-03,+86.43216276E+00,+19.29648256E+00
-50.00E-06,+3.60553E-03,+86.43216276E+00,+19.19598005E+00
+0.0E+00,+8.63066E-03,+86.43216276E+00,+19.29648256E+00
+50.00E-06,+5.11307E-03,+84.42211246E+00,+19.19598005E+00
+100.00E-06,+10.64071E-03,+86.43216276E+00,+19.59799010E+00
+150.00E-06,+14.66081E-03,+85.92965019E+00,+19.29648256E+00
+200.00E-06,+20.69096E-03,+84.42211246E+00,+19.19598005E+00
+250.00E-06,+27.72613E-03,+86.43216276E+00,+19.19598005E+00
+300.00E-06,+37.27387E-03,+84.92462504E+00,+18.59296497E+00
+350.00E-06,+53.85679E-03,+86.43216276E+00,+18.69346748E+00
+400.00E-06,+70.43970E-03,+86.43216276E+00,+18.99497502E+00
+450.00E-06,+102.09799E-03,+86.43216276E+00,+19.19598005E+00
+500.00E-06,+141.29397E-03,+85.92965019E+00,+18.89447251E+00
+550.00E-06,+185.51508E-03,+84.42211246E+00,+18.89447251E+00
+600.00E-06,+216.16834E-03,+84.92462504E+00,+18.89447251E+00
+650.00E-06,+208.63066E-03,+86.43216276E+00,+18.89447251E+00
+700.00E-06,+177.47488E-03,+86.43216276E+00,+18.59296497E+00
+750.00E-06,+136.26885E-03,+85.92965019E+00,+18.59296497E+00
+800.00E-06,+105.61558E-03,+85.92965019E+00,+18.89447251E+00
+850.00E-06,+87.02262E-03,+84.92462504E+00,+19.09547754E+00
+900.00E-06,+66.92211E-03,+86.43216276E+00,+18.49246246E+00
+950.00E-06,+54.35930E-03,+86.43216276E+00,+18.59296497E+00
+1.00000E-03,+46.31910E-03,+84.92462504E+00,+18.49246246E+00
+1.05000E-03,+41.29397E-03,+86.93467533E+00,+18.39195994E+00
+1.10000E-03,+32.24875E-03,+86.43216276E+00,+18.09045240E+00
+1.15000E-03,+30.74121E-03,+86.43216276E+00,+18.19095492E+00
+1.20000E-03,+28.22865E-03,+84.92462504E+00,+18.39195994E+00
+1.25000E-03,+25.21357E-03,+84.92462504E+00,+18.19095492E+00
+1.30000E-03,+23.70603E-03,+86.43216276E+00,+18.09045240E+00
+1.35000E-03,+24.20855E-03,+85.92965019E+00,+18.39195994E+00
+1.40000E-03,+17.67588E-03,+84.92462504E+00,+17.68844235E+00
+1.45000E-03,+16.16835E-03,+83.41708731E+00,+17.68844235E+00
+1.50000E-03,+12.14825E-03,+85.92965019E+00,+18.09045240E+00
+1.55000E-03,+8.63066E-03,+86.43216276E+00,+17.78894486E+00
+1.60000E-03,+6.11809E-03,+84.42211246E+00,+17.78894486E+00
+1.65000E-03,+3.10302E-03,+86.43216276E+00,+17.88944738E+00
+1.70000E-03,-414.57E-06,+85.92965019E+00,+17.38693481E+00
+1.75000E-03,+1.59548E-03,+85.92965019E+00,+17.38693481E+00
+1.80000E-03,+1.09297E-03,+86.43216276E+00,+17.78894486E+00
+1.85000E-03,-917.08E-06,+84.42211246E+00,+17.88944738E+00
+1.90000E-03,-4.93718E-03,+84.92462504E+00,+17.38693481E+00
+1.95000E-03,-4.43467E-03,+85.92965019E+00,+17.68844235E+00
+2.00000E-03,-3.93216E-03,+84.42211246E+00,+17.98994989E+00
+2.05000E-03,-7.95226E-03,+86.43216276E+00,+17.88944738E+00
+2.10000E-03,-6.44472E-03,+86.43216276E+00,+17.58793984E+00
+2.15000E-03,-7.95226E-03,+85.92965019E+00,+17.38693481E+00
+2.20000E-03,-4.43467E-03,+84.42211246E+00,+17.38693481E+00
+2.25000E-03,-9.45979E-03,+87.93970049E+00,+17.58793984E+00
+2.30000E-03,-6.44472E-03,+84.92462504E+00,+17.98994989E+00
+2.35000E-03,-8.45477E-03,+84.42211246E+00,+17.28643230E+00
+2.40000E-03,-7.95226E-03,+84.42211246E+00,+17.78894486E+00
+2.45000E-03,-4.43467E-03,+84.42211246E+00,+17.18592978E+00
+2.50000E-03,-6.94723E-03,+84.42211246E+00,+17.08542727E+00
+2.55000E-03,-7.95226E-03,+84.42211246E+00,+17.28643230E+00
+2.60000E-03,-9.45979E-03,+85.92965019E+00,+17.28643230E+00
+2.65000E-03,-8.95728E-03,+85.92965019E+00,+17.18592978E+00
+2.70000E-03,-10.46482E-03,+86.43216276E+00,+16.88442224E+00
+2.75000E-03,-9.96231E-03,+86.43216276E+00,+17.28643230E+00
+2.80000E-03,-9.45979E-03,+85.92965019E+00,+17.18592978E+00
+2.85000E-03,-10.46482E-03,+84.92462504E+00,+16.88442224E+00
+2.90000E-03,-10.46482E-03,+86.43216276E+00,+17.18592978E+00
+2.95000E-03,-11.97236E-03,+86.43216276E+00,+16.58291470E+00
+3.00000E-03,-10.46482E-03,+84.42211246E+00,+17.18592978E+00
+3.05000E-03,-10.46482E-03,+87.43718791E+00,+16.98492476E+00
+3.10000E-03,-9.96231E-03,+84.42211246E+00,+16.88442224E+00
+3.15000E-03,-10.96733E-03,+86.43216276E+00,+17.08542727E+00
+3.20000E-03,-11.97236E-03,+84.92462504E+00,+16.58291470E+00
+3.25000E-03,-11.46984E-03,+86.43216276E+00,+16.78391973E+00
+3.30000E-03,-11.97236E-03,+86.43216276E+00,+16.48241219E+00
+3.35000E-03,-9.96231E-03,+86.43216276E+00,+16.58291470E+00
+3.40000E-03,-9.45979E-03,+85.92965019E+00,+16.18090465E+00
+3.45000E-03,-15.48995E-03,+86.43216276E+00,+16.58291470E+00
+3.50000E-03,-13.98241E-03,+86.43216276E+00,+16.78391973E+00
+3.55000E-03,-10.46482E-03,+85.92965019E+00,+16.48241219E+00
+3.60000E-03,-11.97236E-03,+86.43216276E+00,+16.58291470E+00
+3.65000E-03,-10.96733E-03,+86.43216276E+00,+16.38190968E+00
+3.70000E-03,-10.46482E-03,+84.92462504E+00,+16.78391973E+00
+3.75000E-03,-8.95728E-03,+86.43216276E+00,+16.18090465E+00
+3.80000E-03,-8.45477E-03,+86.43216276E+00,+16.18090465E+00
+3.85000E-03,-11.97236E-03,+84.92462504E+00,+16.48241219E+00
+3.90000E-03,-11.46984E-03,+85.92965019E+00,+16.18090465E+00
+3.95000E-03,-9.96231E-03,+85.92965019E+00,+15.77889460E+00
+4.00000E-03,-12.97738E-03,+86.43216276E+00,+16.08040214E+00
+4.05000E-03,-9.96231E-03,+85.92965019E+00,+16.08040214E+00
